173.947, 129.381, 7.909, 21.473 False
173.688, 129.384, 7.763, 21.506 False
173.434, 129.387, 7.605, 21.539 False
173.186, 129.390, 7.438, 21.572 False
172.943, 129.393, 7.269, 21.605 False
172.706, 129.396, 7.098, 21.638 False
172.474, 129.398, 6.931, 21.671 False
172.248, 129.401, 6.771, 21.704 False
172.027, 129.403, 6.624, 21.737 False
171.810, 129.406, 6.486, 21.770 False
171.597, 129.408, 6.360, 21.803 False
171.388, 129.410, 6.240, 21.836 False
171.183, 129.413, 6.132, 21.869 False
170.981, 129.415, 6.028, 21.902 False
170.782, 129.417, 5.937, 21.935 False
